Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range;Overload
-1.47323608398438;29.2587669261287;-0.02310791015625;-1.47491455078125;25;10 mA;
-1.47216796875;29.4723899255894;-0.0226715087890625;-1.47308349609375;26;10 mA;
-1.47109985351563;29.68601292505;-0.02225341796875;-1.47186279296875;27;10 mA;
-1.47003173828125;29.8996359245107;-0.0218841552734375;-1.4715576171875;28;10 mA;
-1.46896362304688;30.1132589239713;-0.02154541015625;-1.46942138671875;29;10 mA;
-1.4678955078125;30.326881923432;-0.0212432861328125;-1.46820068359375;30;10 mA;
-1.46682739257813;30.5405049228926;-0.0209381103515625;-1.46820068359375;31;10 mA;
-1.46575927734375;30.7541279223533;-0.02069091796875;-1.4654541015625;32;10 mA;
-1.46469116210938;30.9677509218139;-0.020440673828125;-1.46636962890625;33;10 mA;
-1.463623046875;31.1813739212746;-0.020196533203125;-1.46392822265625;34;10 mA;
-1.46255493164063;31.3949969207353;-0.0199493408203125;-1.46392822265625;35;10 mA;
-1.46148681640625;31.6086199201959;-0.019720458984375;-1.46392822265625;36;10 mA;
-1.46041870117188;31.8222429196566;-0.0194976806640625;-1.4605712890625;37;10 mA;
-1.4593505859375;32.0358659191172;-0.019293212890625;-1.4593505859375;38;10 mA;
-1.45828247070313;32.2494889185779;-0.019085693359375;-1.45904541015625;39;10 mA;
-1.45721435546875;32.4631119180385;-0.0188873291015625;-1.45721435546875;40;10 mA;
-1.45614624023438;32.6767349174992;-0.018695068359375;-1.4569091796875;41;10 mA;
-1.455078125;32.8903579169598;-0.018524169921875;-1.45599365234375;42;10 mA;
-1.45401000976563;33.1039809164205;-0.018316650390625;-1.45477294921875;43;10 mA;
-1.45294189453125;33.3176039158811;-0.0181365966796875;-1.45263671875;44;10 mA;
-1.45187377929688;33.5312269153418;-0.01795654296875;-1.45233154296875;45;10 mA;
-1.4508056640625;33.7448499148024;-0.01778564453125;-1.4508056640625;46;10 mA;
-1.44973754882813;33.9584729142631;-0.0176025390625;-1.4501953125;47;10 mA;
-1.44866943359375;34.1720959137238;-0.0174346923828125;-1.44927978515625;48;10 mA;
-1.44760131835938;34.3857189131844;-0.017266845703125;-1.44866943359375;49;10 mA;
-1.446533203125;34.5993419126451;-0.0171142578125;-1.44805908203125;50;10 mA;
-1.44546508789063;34.8129649121057;-0.016949462890625;-1.44622802734375;51;10 mA;
-1.44439697265625;35.0265879115664;-0.0167694091796875;-1.44561767578125;52;10 mA;
-1.44332885742188;35.240210911027;-0.0165985107421875;-1.44378662109375;53;10 mA;
-1.4422607421875;35.4538339104877;-0.016448974609375;-1.4434814453125;54;10 mA;
-1.44119262695313;35.6674569099483;-0.01627197265625;-1.4434814453125;55;10 mA;
-1.44012451171875;35.881079909409;-0.016119384765625;-1.44134521484375;56;10 mA;
-1.43905639648438;36.0947029088696;-0.0159576416015625;-1.4398193359375;57;10 mA;
-1.43798828125;36.3083259083303;-0.0158111572265625;-1.43890380859375;58;10 mA;
-1.43692016601563;36.5219489077909;-0.01563720703125;-1.43768310546875;59;10 mA;
-1.43585205078125;36.7355719072516;-0.01549072265625;-1.4361572265625;60;10 mA;
-1.43478393554688;36.9491949067123;-0.0153167724609375;-1.43524169921875;61;10 mA;
-1.4337158203125;37.1628179061729;-0.0151641845703125;-1.43463134765625;62;10 mA;
-1.43264770507813;37.3764409056336;-0.0150054931640625;-1.43280029296875;63;10 mA;
-1.43157958984375;37.5900639050942;-0.0148590087890625;-1.43280029296875;64;10 mA;
-1.43051147460938;37.8036869045549;-0.0147064208984375;-1.43035888671875;65;10 mA;
-1.429443359375;38.0173099040155;-0.0145660400390625;-1.43035888671875;66;10 mA;
-1.42837524414063;38.2309329034762;-0.014410400390625;-1.42974853515625;67;10 mA;
-1.42730712890625;38.4445559029368;-0.0142547607421875;-1.42913818359375;68;10 mA;
-1.42623901367188;38.6581789023975;-0.014111328125;-1.42669677734375;69;10 mA;
-1.4251708984375;38.8718019018581;-0.013958740234375;-1.42578125;70;10 mA;
-1.42410278320313;39.0854249013188;-0.0137939453125;-1.42486572265625;71;10 mA;
-1.42303466796875;39.2990479007794;-0.013653564453125;-1.42486572265625;72;10 mA;
-1.42196655273438;39.5126709002401;-0.0135040283203125;-1.42242431640625;73;10 mA;
-1.4208984375;39.7262938997008;-0.01336669921875;-1.42120361328125;74;10 mA;
-1.41983032226563;39.9399168991614;-0.0132049560546875;-1.42059326171875;75;10 mA;
-1.41876220703125;40.1535398986221;-0.0130645751953125;-1.41937255859375;76;10 mA;
-1.41769409179688;40.3671628980827;-0.012908935546875;-1.4178466796875;77;10 mA;
-1.4166259765625;40.5807858975434;-0.0127716064453125;-1.41754150390625;78;10 mA;
-1.41555786132813;40.794408897004;-0.0126190185546875;-1.416015625;79;10 mA;
-1.41448974609375;41.0080318964647;-0.012469482421875;-1.416015625;80;10 mA;
-1.41342163085938;41.2216548959253;-0.0123260498046875;-1.4141845703125;81;10 mA;
-1.412353515625;41.435277895386;-0.01219482421875;-1.41265869140625;82;10 mA;
-1.41128540039063;41.6489008948466;-0.012042236328125;-1.41021728515625;83;10 mA;
-1.41021728515625;41.8625238943073;-0.011895751953125;-1.41143798828125;84;10 mA;
-1.40914916992188;42.0761468937679;-0.0117584228515625;-1.40899658203125;85;10 mA;
-1.4080810546875;42.2897698932286;-0.01162109375;-1.40838623046875;86;10 mA;
-1.40701293945313;42.5033928926892;-0.011480712890625;-1.4080810546875;87;10 mA;
-1.40594482421875;42.7170158921499;-0.0113525390625;-1.4068603515625;88;10 mA;
-1.40487670898438;42.9306388916106;-0.011199951171875;-1.40594482421875;89;10 mA;
-1.40380859375;43.1442618910712;-0.0110748291015625;-1.40533447265625;90;10 mA;
-1.40274047851563;43.3578848905319;-0.010931396484375;-1.40289306640625;91;10 mA;
-1.40167236328125;43.5715078899925;-0.01080322265625;-1.4031982421875;92;10 mA;
-1.40060424804688;43.7851308894532;-0.010662841796875;-1.4019775390625;93;10 mA;
-1.3995361328125;43.9987538889138;-0.0105438232421875;-1.40106201171875;94;10 mA;
-1.39846801757813;44.2123768883745;-0.01041259765625;-1.39984130859375;95;10 mA;
-1.39739990234375;44.4259998878351;-0.01029052734375;-1.39801025390625;96;10 mA;
-1.39633178710938;44.6396228872958;-0.0101715087890625;-1.39739990234375;97;10 mA;
-1.395263671875;44.8532458867564;-0.0100555419921875;-1.39495849609375;98;10 mA;
-1.39419555664063;45.0668688862171;-0.0099212646484375;-1.39495849609375;99;10 mA;
-1.39312744140625;45.2804918856777;-0.0098052978515625;-1.3934326171875;100;10 mA;
-1.39205932617188;45.4941148851384;-0.0096923828125;-1.39129638671875;101;10 mA;
-1.3909912109375;45.7077378845991;-0.009576416015625;-1.39129638671875;102;10 mA;
-1.38992309570313;45.9213608840597;-0.009454345703125;-1.390380859375;103;10 mA;
-1.38885498046875;46.1349838835204;-0.0093475341796875;-1.38946533203125;104;10 mA;
-1.38778686523438;46.348606882981;-0.009228515625;-1.3885498046875;105;10 mA;
-1.38671875;46.5622298824417;-0.0091278076171875;-1.38763427734375;106;10 mA;
-1.38565063476563;46.7758528819023;-0.009002685546875;-1.38580322265625;107;10 mA;
-1.38458251953125;46.989475881363;-0.0088897705078125;-1.385498046875;108;10 mA;
-1.38351440429688;47.2030988808236;-0.00877685546875;-1.38397216796875;109;10 mA;
-1.3824462890625;47.4167218802843;-0.0086761474609375;-1.38336181640625;110;10 mA;
-1.38137817382813;47.6303448797449;-0.00855712890625;-1.38153076171875;111;10 mA;
-1.38031005859375;47.8439678792056;-0.0084503173828125;-1.3812255859375;112;10 mA;
-1.37924194335938;48.0575908786662;-0.0083465576171875;-1.3800048828125;113;10 mA;
-1.378173828125;48.2712138781269;-0.00823974609375;-1.378173828125;114;10 mA;
-1.37710571289063;48.4848368775876;-0.0081298828125;-1.3787841796875;115;10 mA;
-1.37603759765625;48.6984598770482;-0.00802001953125;-1.37664794921875;116;10 mA;
-1.37496948242188;48.9120828765089;-0.0079071044921875;-1.375732421875;117;10 mA;
-1.3739013671875;49.1257058759695;-0.0078033447265625;-1.3751220703125;118;10 mA;
-1.37283325195313;49.3393288754302;-0.0076995849609375;-1.37481689453125;119;10 mA;
-1.37176513671875;49.5529518748908;-0.0076019287109375;-1.3726806640625;120;10 mA;
-1.37069702148438;49.7665748743515;-0.0074920654296875;-1.370849609375;121;10 mA;
-1.36962890625;49.9801978738121;-0.007403564453125;-1.3714599609375;122;10 mA;
-1.36856079101563;50.1938208732728;-0.007293701171875;-1.3690185546875;123;10 mA;
-1.36749267578125;50.4074438727334;-0.007196044921875;-1.3677978515625;124;10 mA;
-1.36642456054688;50.6210668721941;-0.0070953369140625;-1.36871337890625;125;10 mA;
-1.3653564453125;50.8346898716547;-0.0069976806640625;-1.3671875;126;10 mA;
-1.36428833007813;51.0483128711154;-0.006890869140625;-1.36505126953125;127;10 mA;
-1.36322021484375;51.2619358705761;-0.0067962646484375;-1.36322021484375;128;10 mA;
-1.36215209960938;51.4755588700367;-0.00670166015625;-1.36199951171875;129;10 mA;
-1.361083984375;51.6891818694974;-0.00660400390625;-1.36199951171875;130;10 mA;
-1.36001586914063;51.902804868958;-0.0065093994140625;-1.36077880859375;131;10 mA;
-1.35894775390625;52.1164278684187;-0.006414794921875;-1.35894775390625;132;10 mA;
-1.35787963867188;52.3300508678793;-0.0063201904296875;-1.35833740234375;133;10 mA;
-1.3568115234375;52.54367386734;-0.006231689453125;-1.35772705078125;134;10 mA;
-1.35574340820313;52.7572968668006;-0.006134033203125;-1.35589599609375;135;10 mA;
-1.35467529296875;52.9709198662613;-0.0060455322265625;-1.35528564453125;136;10 mA;
-1.35360717773438;53.1845428657219;-0.00595703125;-1.3543701171875;137;10 mA;
-1.3525390625;53.3981658651826;-0.0058837890625;-1.35284423828125;138;10 mA;
-1.35147094726563;53.6117888646432;-0.0057830810546875;-1.3519287109375;139;10 mA;
-1.35040283203125;53.8254118641039;-0.00570068359375;-1.35101318359375;140;10 mA;
-1.34933471679688;54.0390348635646;-0.0056182861328125;-1.34979248046875;141;10 mA;
-1.3482666015625;54.2526578630252;-0.0055389404296875;-1.34857177734375;142;10 mA;
-1.34719848632813;54.4662808624859;-0.005450439453125;-1.34735107421875;143;10 mA;
-1.34613037109375;54.6799038619465;-0.0053741455078125;-1.34674072265625;144;10 mA;
-1.34506225585938;54.8935268614072;-0.0052886962890625;-1.3458251953125;145;10 mA;
-1.343994140625;55.1071498608678;-0.0052154541015625;-1.34490966796875;146;10 mA;
-1.34292602539063;55.3207728603285;-0.0051422119140625;-1.34368896484375;147;10 mA;
-1.34185791015625;55.5343958597891;-0.005059814453125;-1.34246826171875;148;10 mA;
-1.34078979492188;55.7480188592498;-0.0049835205078125;-1.34185791015625;149;10 mA;
-1.3397216796875;55.9616418587104;-0.00491943359375;-1.34002685546875;150;10 mA;
-1.33865356445313;56.1752648581711;-0.004852294921875;-1.33880615234375;151;10 mA;
-1.33758544921875;56.3888878576317;-0.00478271484375;-1.337890625;152;10 mA;
-1.33651733398438;56.6025108570924;-0.00471099853515625;-1.33758544921875;153;10 mA;
-1.33544921875;56.8161338565531;-0.00464569091796875;-1.33636474609375;154;10 mA;
-1.33438110351563;57.0297568560137;-0.0045684814453125;-1.33453369140625;155;10 mA;
-1.33331298828125;57.2433798554744;-0.0045068359375;-1.334228515625;156;10 mA;
-1.33224487304688;57.457002854935;-0.00443695068359375;-1.33270263671875;157;10 mA;
-1.3311767578125;57.6706258543957;-0.00437225341796875;-1.33209228515625;158;10 mA;
-1.33010864257813;57.8842488538563;-0.004307861328125;-1.33026123046875;159;10 mA;
-1.32904052734375;58.097871853317;-0.00424774169921875;-1.3299560546875;160;10 mA;
-1.32797241210938;58.3114948527776;-0.00418365478515625;-1.32843017578125;161;10 mA;
-1.326904296875;58.5251178522383;-0.00412322998046875;-1.32781982421875;162;10 mA;
-1.32583618164063;58.7387408516989;-0.00405792236328125;-1.32659912109375;163;10 mA;
-1.32476806640625;58.9523638511596;-0.003992919921875;-1.32537841796875;164;10 mA;
-1.32369995117188;59.1659868506202;-0.00393341064453125;-1.324462890625;165;10 mA;
-1.3226318359375;59.3796098500809;-0.0038775634765625;-1.32293701171875;166;10 mA;
-1.32156372070313;59.5932328495416;-0.0038116455078125;-1.3214111328125;167;10 mA;
-1.32049560546875;59.8068558490022;-0.0037579345703125;-1.32110595703125;168;10 mA;
-1.31942749023438;60.0204788484629;-0.00370208740234375;-1.32049560546875;169;10 mA;
-1.318359375;60.2341018479235;-0.00364837646484375;-1.32049560546875;170;10 mA;
-1.31729125976563;60.4477248473842;-0.00358642578125;-1.3189697265625;171;10 mA;
-1.31622314453125;60.6613478468448;-0.0035345458984375;-1.317138671875;172;10 mA;
-1.31515502929688;60.8749708463055;-0.00347625732421875;-1.3140869140625;173;10 mA;
-1.3140869140625;61.0885938457661;-0.00342681884765625;-1.31561279296875;174;10 mA;
-1.31301879882813;61.3022168452268;-0.003375244140625;-1.31378173828125;175;10 mA;
-1.31195068359375;61.5158398446874;-0.00332275390625;-1.31378173828125;176;10 mA;
-1.31088256835938;61.7294628441481;-0.00327239990234375;-1.31072998046875;177;10 mA;
-1.309814453125;61.9430858436087;-0.003228759765625;-1.31072998046875;178;10 mA;
-1.30874633789063;62.1567088430694;-0.00317657470703125;-1.3104248046875;179;10 mA;
-1.30767822265625;62.37033184253;-0.00312469482421875;-1.30859375;180;10 mA;
-1.30661010742188;62.5839548419907;-0.0030780029296875;-1.30889892578125;181;10 mA;
-1.3055419921875;62.7975778414514;-0.00303131103515625;-1.30584716796875;182;10 mA;
-1.30447387695313;63.011200840912;-0.00298126220703125;-1.30401611328125;183;10 mA;
-1.30340576171875;63.2248238403727;-0.00294189453125;-1.30584716796875;184;10 mA;
-1.30233764648438;63.4384468398333;-0.00289337158203125;-1.30279541015625;185;10 mA;
-1.30126953125;63.652069839294;-0.0028533935546875;-1.30340576171875;186;10 mA;
-1.30020141601563;63.8656928387546;-0.00280914306640625;-1.30035400390625;187;10 mA;
-1.29913330078125;64.0793158382153;-0.0027685546875;-1.29974365234375;188;10 mA;
-1.29806518554688;64.2929388376759;-0.00272125244140625;-1.29791259765625;189;10 mA;
-1.2969970703125;64.5065618371366;-0.002684326171875;-1.2982177734375;190;10 mA;
-1.29592895507813;64.7201848365972;-0.00264068603515625;-1.29669189453125;191;10 mA;
-1.29486083984375;64.9338078360579;-0.00260040283203125;-1.29486083984375;192;10 mA;
-1.29379272460938;65.1474308355185;-0.00256378173828125;-1.29486083984375;193;10 mA;
-1.292724609375;65.3610538349792;-0.00252685546875;-1.29364013671875;194;10 mA;
-1.29165649414063;65.5746768344399;-0.002484130859375;-1.292724609375;195;10 mA;
-1.29058837890625;65.7882998339005;-0.00244873046875;-1.29150390625;196;10 mA;
-1.28952026367188;66.0019228333612;-0.00241424560546875;-1.29150390625;197;10 mA;
-1.2884521484375;66.2155458328218;-0.00237548828125;-1.28936767578125;198;10 mA;
-1.28738403320313;66.4291688322825;-0.002337646484375;-1.28875732421875;199;10 mA;
-1.28631591796875;66.6427918317431;-0.00230377197265625;-1.28753662109375;200;10 mA;
-1.28524780273438;66.8564148312038;-0.00226593017578125;-1.2860107421875;201;10 mA;
-1.2841796875;67.0700378306644;-0.00223602294921875;-1.2847900390625;202;10 mA;
-1.28311157226563;67.2836608301251;-0.00220001220703125;-1.28387451171875;203;10 mA;
-1.28204345703125;67.4972838295857;-0.002164306640625;-1.2841796875;204;10 mA;
-1.28097534179688;67.7109068290464;-0.00213134765625;-1.28143310546875;205;10 mA;
-1.2799072265625;67.924529828507;-0.0021026611328125;-1.280517578125;206;10 mA;
-1.27883911132813;68.1381528279677;-0.00206634521484375;-1.27960205078125;207;10 mA;
-1.27777099609375;68.3517758274284;-0.002034912109375;-1.27899169921875;208;10 mA;
-1.27670288085938;68.565398826889;-0.00200592041015625;-1.27716064453125;209;10 mA;
-1.275634765625;68.7790218263497;-0.00197479248046875;-1.27532958984375;210;10 mA;
-1.27456665039063;68.9926448258103;-0.001943359375;-1.27532958984375;211;10 mA;
-1.27349853515625;69.206267825271;-0.00191650390625;-1.27410888671875;212;10 mA;
-1.27243041992188;69.4198908247316;-0.001884765625;-1.27349853515625;213;10 mA;
-1.2713623046875;69.6335138241923;-0.00185638427734375;-1.27227783203125;214;10 mA;
-1.27029418945313;69.8471368236529;-0.0018304443359375;-1.27166748046875;215;10 mA;
-1.26922607421875;70.0607598231136;-0.00180145263671875;-1.27105712890625;216;10 mA;
-1.26815795898438;70.2743828225742;-0.00177154541015625;-1.26800537109375;217;10 mA;
-1.26708984375;70.4880058220349;-0.0017498779296875;-1.268310546875;218;10 mA;
-1.26602172851563;70.7016288214955;-0.001719970703125;-1.26800537109375;219;10 mA;
-1.26495361328125;70.9152518209562;-0.001693115234375;-1.26617431640625;220;10 mA;
-1.26388549804688;71.1288748204169;-0.001669921875;-1.26434326171875;221;10 mA;
-1.2628173828125;71.3424978198775;-0.00164520263671875;-1.2640380859375;222;10 mA;
-1.26174926757813;71.5561208193382;-0.001617431640625;-1.26190185546875;223;10 mA;
-1.26068115234375;71.7697438187988;-0.00159698486328125;-1.2615966796875;224;10 mA;
-1.25961303710938;71.9833668182595;-0.001573486328125;-1.26068115234375;225;10 mA;
-1.258544921875;72.1969898177201;-0.00154815673828125;-1.25885009765625;226;10 mA;
-1.25747680664063;72.4106128171808;-0.0015264892578125;-1.25762939453125;227;10 mA;
-1.25640869140625;72.6242358166414;-0.0015045166015625;-1.25701904296875;228;10 mA;
-1.25534057617188;72.8378588161021;-0.00147979736328125;-1.25579833984375;229;10 mA;
-1.2542724609375;73.0514818155627;-0.00146087646484375;-1.256103515625;230;10 mA;
-1.25320434570313;73.2651048150234;-0.001439208984375;-1.25396728515625;231;10 mA;
-1.25213623046875;73.478727814484;-0.00141632080078125;-1.25244140625;232;10 mA;
-1.25106811523438;73.6923508139447;-0.00139739990234375;-1.25213623046875;233;10 mA;
-1.25;73.9059738134054;-0.0013818359375;-1.251220703125;234;10 mA;
-1.24893188476563;74.119596812866;-0.0013555908203125;-1.25030517578125;235;10 mA;
-1.24786376953125;74.3332198123267;-0.0013372802734375;-1.24969482421875;236;10 mA;
-1.24679565429688;74.5468428117873;-0.0013189697265625;-1.24755859375;237;10 mA;
-1.2457275390625;74.760465811248;-0.0012982177734375;-1.246337890625;238;10 mA;
-1.24465942382813;74.9740888107086;-0.00127899169921875;-1.2457275390625;239;10 mA;
-1.24359130859375;75.1877118101693;-0.00126220703125;-1.24420166015625;240;10 mA;
-1.24252319335938;75.4013348096299;-0.00124298095703125;-1.24359130859375;241;10 mA;
-1.241455078125;75.6149578090906;-0.0012255859375;-1.24237060546875;242;10 mA;
-1.24038696289063;75.8285808085512;-0.0012103271484375;-1.24114990234375;243;10 mA;
-1.23931884765625;76.0422038080119;-0.0011895751953125;-1.23931884765625;244;10 mA;
-1.23825073242188;76.2558268074725;-0.00117156982421875;-1.23809814453125;245;10 mA;
-1.2371826171875;76.4694498069332;-0.00115814208984375;-1.23809814453125;246;10 mA;
-1.23611450195313;76.6830728063939;-0.00113983154296875;-1.23748779296875;247;10 mA;
-1.23504638671875;76.8966958058545;-0.00112335205078125;-1.2359619140625;248;10 mA;
-1.23397827148438;77.1103188053152;-0.001109619140625;-1.23565673828125;249;10 mA;
-1.23291015625;77.3239418047758;-0.00109466552734375;-1.2322998046875;250;10 mA;
-1.23184204101563;77.5375648042365;-0.00107666015625;-1.23260498046875;251;10 mA;
-1.23077392578125;77.7511878036971;-0.0010650634765625;-1.23199462890625;252;10 mA;
-1.22970581054688;77.9648108031578;-0.0010479736328125;-1.23046875;253;10 mA;
-1.2286376953125;78.1784338026184;-0.00103240966796875;-1.229248046875;254;10 mA;
-1.22756958007813;78.3920568020791;-0.00101959228515625;-1.22772216796875;255;10 mA;
-1.22650146484375;78.6056798015397;-0.00100616455078125;-1.2274169921875;256;10 mA;
-1.22543334960938;78.8193028010004;-0.0009906005859375;-1.22650146484375;257;10 mA;
-1.224365234375;79.032925800461;-0.00097930908203125;-1.22528076171875;258;10 mA;
-1.22329711914063;79.2465487999217;-0.00096588134765625;-1.22344970703125;259;10 mA;
-1.22222900390625;79.4601717993824;-0.00095062255859375;-1.2225341796875;260;10 mA;
-1.22116088867188;79.673794798843;-0.00093902587890625;-1.2225341796875;261;10 mA;
-1.2200927734375;79.8874177983037;-0.000927734375;-1.22161865234375;262;1 mA;
-1.21902465820313;80.1010407977643;-0.00091033935546875;-1.22039794921875;263;1 mA;
-1.21795654296875;80.314663797225;-0.0009002685546875;-1.21856689453125;264;1 mA;
-1.21688842773438;80.5282867966856;-0.0008905029296875;-1.2176513671875;265;1 mA;
-1.2158203125;80.7419097961463;-0.00087615966796875;-1.2164306640625;266;1 mA;
-1.21475219726563;80.9555327956069;-0.0008642578125;-1.2152099609375;267;1 mA;
-1.21368408203125;81.1691557950676;-0.0008563232421875;-1.21429443359375;268;1 mA;
-1.21261596679688;81.3827787945282;-0.000841064453125;-1.21368408203125;269;1 mA;
-1.2115478515625;81.5964017939889;-0.000831298828125;-1.21307373046875;270;1 mA;
-1.21047973632813;81.8100247934495;-0.00082305908203125;-1.21063232421875;271;1 mA;
-1.20941162109375;82.0236477929102;-0.00080963134765625;-1.21002197265625;272;1 mA;
-1.20834350585938;82.2372707923709;-0.0007977294921875;-1.2091064453125;273;1 mA;
-1.207275390625;82.4508937918315;-0.00079132080078125;-1.20819091796875;274;1 mA;
-1.20620727539063;82.6645167912922;-0.00077880859375;-1.20635986328125;275;1 mA;
-1.20513916015625;82.8781397907528;-0.00076629638671875;-1.2060546875;276;1 mA;
-1.20407104492188;83.0917627902135;-0.0007598876953125;-1.204833984375;277;1 mA;
-1.2030029296875;83.3053857896741;-0.00074920654296875;-1.2042236328125;278;1 mA;
-1.20193481445313;83.5190087891348;-0.0007366943359375;-1.2017822265625;279;1 mA;
-1.20086669921875;83.7326317885954;-0.00073089599609375;-1.20147705078125;280;1 mA;
-1.19979858398438;83.9462547880561;-0.00072052001953125;-1.20086669921875;281;1 mA;
-1.19873046875;84.1598777875167;-0.000709228515625;-1.19842529296875;282;1 mA;
-1.19766235351563;84.3735007869774;-0.000701904296875;-1.19842529296875;283;1 mA;
-1.19659423828125;84.587123786438;-0.00069427490234375;-1.19720458984375;284;1 mA;
-1.19552612304688;84.8007467858987;-0.00068145751953125;-1.19659423828125;285;1 mA;
-1.1944580078125;85.0143697853593;-0.00067535400390625;-1.19598388671875;286;1 mA;
-1.19338989257813;85.22799278482;-0.00066864013671875;-1.19354248046875;287;1 mA;
-1.19232177734375;85.4416157842807;-0.00065643310546875;-1.19293212890625;288;1 mA;
-1.19125366210938;85.6552387837413;-0.0006494140625;-1.192626953125;289;1 mA;
-1.190185546875;85.868861783202;-0.00064361572265625;-1.19232177734375;290;1 mA;
-1.18911743164063;86.0824847826626;-0.000631103515625;-1.1895751953125;291;1 mA;
-1.18804931640625;86.2961077821233;-0.00062408447265625;-1.18988037109375;292;1 mA;
-1.18698120117188;86.5097307815839;-0.00061859130859375;-1.1859130859375;293;1 mA;
-1.1859130859375;86.7233537810446;-0.00060821533203125;-1.18682861328125;294;1 mA;
-1.18484497070313;86.9369767805052;-0.000599365234375;-1.1859130859375;295;1 mA;
-1.18377685546875;87.1505997799659;-0.00059600830078125;-1.18377685546875;296;1 mA;
-1.18270874023438;87.3642227794265;-0.0005859375;-1.1822509765625;297;1 mA;
-1.181640625;87.5778457788872;-0.000577392578125;-1.18194580078125;298;1 mA;
-1.18057250976563;87.7914687783478;-0.00057373046875;-1.18011474609375;299;1 mA;
-1.17950439453125;88.0050917778085;-0.0005657958984375;-1.17950439453125;300;1 mA;
-1.17843627929688;88.2187147772692;-0.00055572509765625;-1.17828369140625;301;1 mA;
-1.1773681640625;88.4323377767298;-0.0005523681640625;-1.1785888671875;302;1 mA;
-1.17630004882813;88.6459607761905;-0.00054443359375;-1.17706298828125;303;1 mA;
-1.17523193359375;88.8595837756511;-0.00053497314453125;-1.17645263671875;304;1 mA;
-1.17416381835938;89.0732067751118;-0.000531005859375;-1.17401123046875;305;1 mA;
-1.173095703125;89.2868297745724;-0.0005242919921875;-1.17279052734375;306;1 mA;
-1.17202758789063;89.5004527740331;-0.00051513671875;-1.1724853515625;307;1 mA;
-1.17095947265625;89.7140757734937;-0.00051055908203125;-1.170654296875;308;1 mA;
-1.16989135742188;89.9276987729544;-0.00050506591796875;-1.17095947265625;309;1 mA;
-1.1688232421875;90.141321772415;-0.00049530029296875;-1.16912841796875;310;1 mA;
-1.16775512695313;90.3549447718757;-0.0004901123046875;-1.16729736328125;311;1 mA;
-1.16668701171875;90.5685677713363;-0.00048614501953125;-1.1669921875;312;1 mA;
-1.16561889648438;90.782190770797;-0.00047607421875;-1.16790771484375;313;1 mA;
-1.16455078125;90.9958137702577;-0.00047210693359375;-1.16546630859375;314;1 mA;
-1.16348266601563;91.2094367697183;-0.000467529296875;-1.1627197265625;315;1 mA;
-1.16241455078125;91.423059769179;-0.00045928955078125;-1.162109375;316;1 mA;
-1.16134643554688;91.6366827686396;-0.0004522705078125;-1.162109375;317;1 mA;
-1.1602783203125;91.8503057681003;-0.00044952392578125;-1.16058349609375;318;1 mA;
-1.15921020507813;92.0639287675609;-0.0004412841796875;-1.1614990234375;319;1 mA;
-1.15814208984375;92.2775517670216;-0.00043426513671875;-1.1590576171875;320;1 mA;
-1.15707397460938;92.4911747664822;-0.00043182373046875;-1.15814208984375;321;1 mA;
