Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range;Overload
-0.907135009765625;122.001259691976;-1.1810302734375E-05;-0.90789794921875;321;100 µA;
-0.90606689453125;122.214882691437;-1.0589599609375E-05;-0.90667724609375;322;100 µA;
-0.904998779296875;122.428505690898;-1.0955810546875E-05;-0.90576171875;323;100 µA;
-0.9039306640625;122.642128690358;-1.0345458984375E-05;-0.90545654296875;324;100 µA;
-0.902862548828125;122.855751689819;-7.8125E-06;-0.9039306640625;325;100 µA;
-0.90179443359375;123.06937468928;-8.85009765625E-06;-0.902099609375;326;100 µA;
-0.900726318359375;123.28299768874;-8.209228515625E-06;-0.90118408203125;327;100 µA;
-0.899658203125;123.496620688201;-6.683349609375E-06;-0.89996337890625;328;100 µA;
-0.898590087890625;123.710243687662;-6.439208984375E-06;-0.89996337890625;329;100 µA;
-0.89752197265625;123.923866687122;-5.9295654296875E-06;-0.8984375;330;10 µA;
-0.896453857421875;124.137489686583;-3.289794921875E-06;-0.89752197265625;331;10 µA;
-0.8953857421875;124.351112686044;-3.4332275390625E-06;-0.89630126953125;332;10 µA;
-0.894317626953125;124.564735685504;-3.814697265625E-06;-0.8953857421875;333;10 µA;
-0.89324951171875;124.778358684965;-1.59912109375E-06;-0.894775390625;334;10 µA;
-0.892181396484375;124.991981684426;-1.141357421875E-06;-0.89202880859375;335;10 µA;
-0.89111328125;125.205604683886;-2.0751953125E-06;-0.89141845703125;336;10 µA;
-0.890045166015625;125.419227683347;3.0517578125E-07;-0.89080810546875;337;10 µA;
-0.88897705078125;125.632850682808;6.011962890625E-07;-0.889892578125;338;10 µA;
-0.887908935546875;125.846473682268;1.434326171875E-07;-0.8880615234375;339;10 µA;
-0.8868408203125;126.060096681729;1.7974853515625E-06;-0.887451171875;340;10 µA;
-0.885772705078125;126.27371968119;2.7008056640625E-06;-0.88592529296875;341;10 µA;
-0.88470458984375;126.48734268065;1.7486572265625E-06;-0.885009765625;342;10 µA;
-0.883636474609375;126.700965680111;3.1494140625E-06;-0.88409423828125;343;10 µA;
-0.882568359375;126.914588679571;4.35791015625E-06;-0.8837890625;344;10 µA;
-0.881500244140625;127.128211679032;3.3905029296875E-06;-0.88226318359375;345;10 µA;
-0.88043212890625;127.341834678493;4.296875E-06;-0.8807373046875;346;10 µA;
-0.879364013671875;127.555457677953;5.963134765625E-06;-0.88043212890625;347;10 µA;
-0.8782958984375;127.769080677414;4.925537109375E-06;-0.87890625;348;10 µA;
-0.877227783203125;127.982703676875;5.8837890625E-06;-0.87799072265625;349;10 µA;
-0.87615966796875;128.196326676335;7.3577880859375E-06;-0.875244140625;350;10 µA;
-0.875091552734375;128.409949675796;6.6558837890625E-06;-0.875244140625;351;10 µA;
-0.8740234375;128.623572675257;6.8206787109375E-06;-0.87493896484375;352;10 µA;
-0.872955322265625;128.837195674717;8.819580078125E-06;-0.8734130859375;353;10 µA;
-0.87188720703125;129.050818674178;8.0596923828125E-06;-0.87371826171875;354;10 µA;
-0.870819091796875;129.264441673639;7.9986572265625E-06;-0.87188720703125;355;10 µA;
-0.8697509765625;129.478064673099;9.6832275390625E-06;-0.8697509765625;356;10 µA;
-0.868682861328125;129.69168767256;9.6771240234375E-06;-0.86883544921875;357;10 µA;
-0.86761474609375;129.905310672021;9.002685546875E-06;-0.86883544921875;358;10 µA;
-0.866546630859375;130.118933671481;1.10595703125E-05;-0.867919921875;359;10 µA;
-0.865478515625;130.332556670942;1.08917236328125E-05;-0.86669921875;360;10 µA;
-0.864410400390625;130.546179670403;1.005859375E-05;-0.86456298828125;361;10 µA;
-0.86334228515625;130.759802669863;1.2054443359375E-05;-0.86456298828125;362;10 µA;
-0.862274169921875;130.973425669324;1.22528076171875E-05;-0.86395263671875;363;10 µA;
-0.8612060546875;131.187048668785;1.114501953125E-05;-0.863037109375;364;10 µA;
-0.860137939453125;131.400671668245;1.29669189453125E-05;-0.85906982421875;365;10 µA;
-0.85906982421875;131.614294667706;1.31317138671875E-05;-0.86090087890625;366;10 µA;
-0.858001708984375;131.827917667167;1.259765625E-05;-0.86029052734375;367;10 µA;
-0.85693359375;132.041540666627;1.36260986328125E-05;-0.85845947265625;368;10 µA;
-0.855865478515625;132.255163666088;1.49383544921875E-05;-0.85662841796875;369;10 µA;
-0.85479736328125;132.468786665548;1.3677978515625E-05;-0.85540771484375;370;10 µA;
-0.853729248046875;132.682409665009;1.4886474609375E-05;-0.85418701171875;371;10 µA;
-0.8526611328125;132.89603266447;1.60858154296875E-05;-0.8551025390625;372;10 µA;
-0.851593017578125;133.10965566393;1.5203857421875E-05;-0.85205078125;373;10 µA;
-0.85052490234375;133.323278663391;1.571044921875E-05;-0.85113525390625;374;10 µA;
-0.849456787109375;133.536901662852;1.73309326171875E-05;-0.84991455078125;375;10 µA;
-0.848388671875;133.750524662312;1.63421630859375E-05;-0.8489990234375;376;10 µA;
-0.847320556640625;133.964147661773;1.69189453125E-05;-0.84808349609375;377;10 µA;
-0.84625244140625;134.177770661234;1.85546875E-05;-0.84686279296875;378;10 µA;
-0.845184326171875;134.391393660694;1.7822265625E-05;-0.8465576171875;379;10 µA;
-0.8441162109375;134.605016660155;1.79473876953125E-05;-0.8447265625;380;10 µA;
-0.843048095703125;134.818639659616;1.98150634765625E-05;-0.84442138671875;381;10 µA;
-0.84197998046875;135.032262659076;1.92962646484375E-05;-0.84259033203125;382;10 µA;
-0.840911865234375;135.245885658537;1.91650390625E-05;-0.84136962890625;383;10 µA;
-0.83984375;135.459508657998;2.1063232421875E-05;-0.8404541015625;384;10 µA;
-0.838775634765625;135.673131657458;2.08099365234375E-05;-0.84014892578125;385;10 µA;
-0.83770751953125;135.886754656919;2.0257568359375E-05;-0.83831787109375;386;10 µA;
-0.836639404296875;136.10037765638;2.2430419921875E-05;-0.83770751953125;387;10 µA;
-0.8355712890625;136.31400065584;2.20550537109375E-05;-0.8355712890625;388;10 µA;
-0.834503173828125;136.527623655301;2.1636962890625E-05;-0.83526611328125;389;10 µA;
-0.83343505859375;136.741246654762;2.32940673828125E-05;-0.83587646484375;390;10 µA;
-0.832366943359375;136.954869654222;2.38739013671875E-05;-0.83282470703125;391;10 µA;
-0.831298828125;137.168492653683;2.2998046875E-05;-0.831298828125;392;10 µA;
-0.830230712890625;137.382115653144;2.46337890625E-05;-0.8294677734375;393;10 µA;
-0.82916259765625;137.595738652604;2.5445556640625E-05;-0.82916259765625;394;10 µA;
-0.828094482421875;137.809361652065;2.52288818359375E-05;-0.82855224609375;395;10 µA;
-0.8270263671875;138.022984651525;2.6513671875E-05;-0.82733154296875;396;10 µA;
-0.825958251953125;138.236607650986;2.77984619140625E-05;-0.82672119140625;397;10 µA;
-0.82489013671875;138.450230650447;2.6708984375E-05;-0.82611083984375;398;10 µA;
-0.823822021484375;138.663853649907;2.79632568359375E-05;-0.8245849609375;399;10 µA;
-0.82275390625;138.877476649368;2.93914794921875E-05;-0.82305908203125;400;10 µA;
-0.821685791015625;139.091099648829;2.84698486328125E-05;-0.821533203125;401;10 µA;
-0.82061767578125;139.304722648289;2.90618896484375E-05;-0.8197021484375;402;10 µA;
-0.819549560546875;139.51834564775;3.1201171875E-05;-0.8209228515625;403;10 µA;
-0.8184814453125;139.731968647211;3.0340576171875E-05;-0.819091796875;404;10 µA;
-0.817413330078125;139.945591646671;3.12896728515625E-05;-0.81817626953125;405;10 µA;
-0.81634521484375;140.159214646132;3.3056640625E-05;-0.81817626953125;406;10 µA;
-0.815277099609375;140.372837645593;3.26080322265625E-05;-0.8160400390625;407;10 µA;
-0.814208984375;140.586460645053;3.31634521484375E-05;-0.8148193359375;408;10 µA;
-0.813140869140625;140.800083644514;3.52020263671875E-05;-0.81390380859375;409;10 µA;
-0.81207275390625;141.013706643975;3.54736328125E-05;-0.81298828125;410;10 µA;
-0.811004638671875;141.227329643435;3.55377197265625E-05;-0.81146240234375;411;10 µA;
-0.8099365234375;141.440952642896;3.7054443359375E-05;-0.81024169921875;412;10 µA;
-0.808868408203125;141.654575642357;3.773193359375E-05;-0.80841064453125;413;10 µA;
-0.80780029296875;141.868198641817;3.73077392578125E-05;-0.80902099609375;414;10 µA;
-0.806732177734375;142.081821641278;3.94683837890625E-05;-0.80657958984375;415;10 µA;
-0.8056640625;142.295444640739;4.03778076171875E-05;-0.8062744140625;416;10 µA;
-0.804595947265625;142.509067640199;3.90625E-05;-0.80535888671875;417;100 µA;
-0.80352783203125;142.72269063966;4.0740966796875E-05;-0.8056640625;418;100 µA;
-0.802459716796875;142.936313639121;4.168701171875E-05;-0.80291748046875;419;100 µA;
-0.8013916015625;143.149936638581;4.132080078125E-05;-0.80169677734375;420;100 µA;
-0.800323486328125;143.363559638042;4.327392578125E-05;-0.80108642578125;421;100 µA;
-0.79925537109375;143.577182637502;4.4586181640625E-05;-0.79986572265625;422;100 µA;
-0.798187255859375;143.790805636963;4.4403076171875E-05;-0.7989501953125;423;100 µA;
-0.797119140625;144.004428636424;4.5654296875E-05;-0.797119140625;424;100 µA;
-0.796051025390625;144.218051635884;4.736328125E-05;-0.797119140625;425;100 µA;
-0.79498291015625;144.431674635345;4.7210693359375E-05;-0.79681396484375;426;100 µA;
-0.793914794921875;144.645297634806;4.84619140625E-05;-0.79498291015625;427;100 µA;
-0.7928466796875;144.858920634266;5.010986328125E-05;-0.79437255859375;428;100 µA;
-0.791778564453125;145.072543633727;5.0323486328125E-05;-0.792236328125;429;100 µA;
-0.79071044921875;145.286166633188;5.126953125E-05;-0.79254150390625;430;100 µA;
-0.789642333984375;145.499789632648;5.322265625E-05;-0.79132080078125;431;100 µA;
-0.78857421875;145.713412632109;5.31005859375E-05;-0.78948974609375;432;100 µA;
-0.787506103515625;145.92703563157;5.419921875E-05;-0.78765869140625;433;100 µA;
-0.78643798828125;146.14065863103;5.5999755859375E-05;-0.787353515625;434;100 µA;
-0.785369873046875;146.354281630491;5.670166015625E-05;-0.78582763671875;435;100 µA;
-0.7843017578125;146.567904629952;5.682373046875E-05;-0.78399658203125;436;100 µA;
-0.783233642578125;146.781527629412;5.9417724609375E-05;-0.78369140625;437;100 µA;
-0.78216552734375;146.995150628873;5.95703125E-05;-0.78216552734375;438;100 µA;
-0.781097412109375;147.208773628334;5.96923828125E-05;-0.782470703125;439;100 µA;
-0.780029296875;147.422396627794;6.1981201171875E-05;-0.78155517578125;440;100 µA;
-0.778961181640625;147.636019627255;6.3018798828125E-05;-0.77972412109375;441;100 µA;
-0.77789306640625;147.849642626716;6.3079833984375E-05;-0.7794189453125;442;100 µA;
-0.776824951171875;148.063265626176;6.5216064453125E-05;-0.7763671875;443;100 µA;
-0.7757568359375;148.276888625637;6.57958984375E-05;-0.7763671875;444;100 µA;
-0.774688720703125;148.490511625098;6.62841796875E-05;-0.775146484375;445;100 µA;
-0.77362060546875;148.704134624558;6.781005859375E-05;-0.77484130859375;446;100 µA;
-0.772552490234375;148.917757624019;6.9183349609375E-05;-0.7733154296875;447;100 µA;
-0.771484375;149.131380623479;6.8756103515625E-05;-0.77239990234375;448;100 µA;
-0.770416259765625;149.34500362294;7.0587158203125E-05;-0.77239990234375;449;100 µA;
-0.76934814453125;149.558626622401;7.2235107421875E-05;-0.770263671875;450;100 µA;
-0.768280029296875;149.772249621861;7.2296142578125E-05;-0.76904296875;451;100 µA;
-0.7672119140625;149.985872621322;7.3150634765625E-05;-0.76812744140625;452;100 µA;
-0.766143798828125;150.199495620783;7.5042724609375E-05;-0.7666015625;453;100 µA;
-0.76507568359375;150.413118620243;7.525634765625E-05;-0.7659912109375;454;100 µA;
-0.764007568359375;150.626741619704;7.6080322265625E-05;-0.76385498046875;455;100 µA;
-0.762939453125;150.840364619165;7.7606201171875E-05;-0.76324462890625;456;100 µA;
-0.761871337890625;151.053987618625;7.8094482421875E-05;-0.76263427734375;457;100 µA;
-0.76080322265625;151.267610618086;7.8704833984375E-05;-0.76202392578125;458;100 µA;
-0.759735107421875;151.481233617547;8.10546875E-05;-0.76080322265625;459;100 µA;
-0.7586669921875;151.694856617007;8.2427978515625E-05;-0.75927734375;460;100 µA;
-0.757598876953125;151.908479616468;8.2489013671875E-05;-0.7598876953125;461;100 µA;
-0.75653076171875;152.122102615929;8.4747314453125E-05;-0.758056640625;462;100 µA;
-0.755462646484375;152.335725615389;8.526611328125E-05;-0.7568359375;463;100 µA;
-0.75439453125;152.54934861485;8.4991455078125E-05;-0.75531005859375;464;100 µA;
-0.753326416015625;152.762971614311;8.7432861328125E-05;-0.753173828125;465;100 µA;
-0.75225830078125;152.976594613771;8.8226318359375E-05;-0.75286865234375;466;100 µA;
-0.751190185546875;153.190217613232;8.82568359375E-05;-0.7525634765625;467;100 µA;
-0.7501220703125;153.403840612693;9.0087890625E-05;-0.74981689453125;468;100 µA;
-0.749053955078125;153.617463612153;9.1583251953125E-05;-0.74951171875;469;100 µA;
-0.74798583984375;153.831086611614;9.136962890625E-05;-0.74755859375;470;100 µA;
-0.746917724609375;154.044709611075;9.3048095703125E-05;-0.747161865234375;471;100 µA;
-0.745849609375;154.258332610535;9.5123291015625E-05;-0.745147705078125;472;100 µA;
-0.744781494140625;154.471955609996;9.53369140625E-05;-0.745574951171875;473;100 µA;
-0.74371337890625;154.685578609456;9.686279296875E-05;-0.742828369140625;474;100 µA;
-0.742645263671875;154.899201608917;9.9273681640625E-05;-0.742095947265625;475;100 µA;
-0.7415771484375;155.112824608378;9.9700927734375E-05;-0.741363525390625;476;100 µA;
-0.740509033203125;155.326447607838;0.00010150146484375;-0.740142822265625;477;100 µA;
-0.73944091796875;155.540070607299;0.00010406494140625;-0.739105224609375;478;100 µA;
-0.738372802734375;155.75369360676;0.000104888916015625;-0.738250732421875;479;100 µA;
-0.7373046875;155.96731660622;0.000105804443359375;-0.735931396484375;480;100 µA;
-0.736236572265625;156.180939605681;0.000109375;-0.73553466796875;481;100 µA;
-0.73516845703125;156.394562605142;0.000110565185546875;-0.735260009765625;482;100 µA;
-0.734100341796875;156.608185604602;0.00011175537109375;-0.733428955078125;483;100 µA;
-0.7330322265625;156.821808604063;0.000114776611328125;-0.732391357421875;484;100 µA;
-0.731964111328125;157.035431603524;0.00011688232421875;-0.73175048828125;485;100 µA;
-0.73089599609375;157.249054602984;0.000118408203125;-0.73065185546875;486;100 µA;
-0.729827880859375;157.462677602445;0.00012152099609375;-0.728485107421875;487;100 µA;
-0.728759765625;157.676300601906;0.000123321533203125;-0.728240966796875;488;100 µA;
-0.727691650390625;157.889923601366;0.000124908447265625;-0.727142333984375;489;100 µA;
-0.72662353515625;158.103546600827;0.00012799072265625;-0.7265625;490;100 µA;
-0.725555419921875;158.317169600288;0.000131011962890625;-0.72564697265625;491;100 µA;
-0.7244873046875;158.530792599748;0.000132110595703125;-0.724090576171875;492;100 µA;
-0.723419189453125;158.744415599209;0.00013531494140625;-0.7235107421875;493;100 µA;
-0.72235107421875;158.95803859867;0.00013958740234375;-0.7225341796875;494;100 µA;
-0.721282958984375;159.17166159813;0.00014080810546875;-0.720611572265625;495;100 µA;
-0.72021484375;159.385284597591;0.00014349365234375;-0.720733642578125;496;100 µA;
-0.719146728515625;159.598907597051;0.000147918701171875;-0.719390869140625;497;100 µA;
-0.71807861328125;159.812530596512;0.000149688720703125;-0.717041015625;498;100 µA;
-0.717010498046875;160.026153595973;0.000153076171875;-0.717041015625;499;100 µA;
-0.7159423828125;160.239776595433;0.000157135009765625;-0.715362548828125;500;100 µA;
-0.714874267578125;160.453399594894;0.00015972900390625;-0.71417236328125;501;100 µA;
-0.71380615234375;160.667022594355;0.00016241455078125;-0.713714599609375;502;100 µA;
-0.712738037109375;160.880645593815;0.000167236328125;-0.712554931640625;503;100 µA;
-0.711669921875;161.094268593276;0.000170196533203125;-0.710205078125;504;100 µA;
-0.710601806640625;161.307891592737;0.000173309326171875;-0.71063232421875;505;100 µA;
-0.70953369140625;161.521514592197;0.00017822265625;-0.7099609375;506;100 µA;
-0.708465576171875;161.735137591658;0.000181854248046875;-0.708160400390625;507;100 µA;
-0.7073974609375;161.948760591119;0.00018475341796875;-0.708282470703125;508;100 µA;
-0.706329345703125;162.162383590579;0.000189910888671875;-0.70635986328125;509;100 µA;
-0.70526123046875;162.37600659004;0.00019378662109375;-0.704986572265625;510;100 µA;
-0.704193115234375;162.589629589501;0.000197052001953125;-0.703338623046875;511;100 µA;
-0.703125;162.803252588961;0.000201202392578125;-0.70318603515625;512;100 µA;
-0.702056884765625;163.016875588422;0.000207000732421875;-0.701690673828125;513;100 µA;
-0.70098876953125;163.230498587883;0.000210205078125;-0.701324462890625;514;100 µA;
-0.699920654296875;163.444121587343;0.000215545654296875;-0.699676513671875;515;100 µA;
-0.6988525390625;163.657744586804;0.000220916748046875;-0.698577880859375;516;100 µA;
-0.697784423828125;163.871367586265;0.00022479248046875;-0.697845458984375;517;100 µA;
-0.69671630859375;164.084990585725;0.0002301025390625;-0.69635009765625;518;100 µA;
-0.695648193359375;164.298613585186;0.000235931396484375;-0.695526123046875;519;100 µA;
-0.694580078125;164.512236584647;0.000239501953125;-0.694793701171875;520;100 µA;
-0.693511962890625;164.725859584107;0.000244598388671875;-0.693817138671875;521;100 µA;
-0.69244384765625;164.939482583568;0.00025152587890625;-0.691986083984375;522;100 µA;
-0.691375732421875;165.153105583028;0.00025616455078125;-0.690948486328125;523;100 µA;
-0.6903076171875;165.366728582489;0.000260650634765625;-0.690399169921875;524;100 µA;
-0.689239501953125;165.58035158195;0.000267852783203125;-0.68939208984375;525;100 µA;
-0.68817138671875;165.79397458141;0.00027349853515625;-0.687713623046875;526;100 µA;
-0.687103271484375;166.007597580871;0.000277587890625;-0.686126708984375;527;100 µA;
-0.68603515625;166.221220580332;0.000283538818359375;-0.6851806640625;528;100 µA;
-0.684967041015625;166.434843579792;0.000289520263671875;-0.684783935546875;529;100 µA;
-0.68389892578125;166.648466579253;0.000293792724609375;-0.683563232421875;530;100 µA;
-0.682830810546875;166.862089578714;0.000301361083984375;-0.6824951171875;531;100 µA;
-0.6817626953125;167.075712578174;0.000307220458984375;-0.681304931640625;532;100 µA;
-0.680694580078125;167.289335577635;0.00031243896484375;-0.68023681640625;533;100 µA;
-0.67962646484375;167.502958577096;0.000318267822265625;-0.67987060546875;534;100 µA;
-0.678558349609375;167.716581576556;0.000324859619140625;-0.6778564453125;535;100 µA;
-0.677490234375;167.930204576017;0.000328948974609375;-0.677001953125;536;100 µA;
-0.676422119140625;168.143827575478;0.000335723876953125;-0.6756591796875;537;100 µA;
-0.67535400390625;168.357450574938;0.0003416748046875;-0.675628662109375;538;100 µA;
-0.674285888671875;168.571073574399;0.000347412109375;-0.67425537109375;539;100 µA;
-0.6732177734375;168.78469657386;0.00035150146484375;-0.672943115234375;540;100 µA;
-0.672149658203125;168.99831957332;0.000358306884765625;-0.67132568359375;541;100 µA;
-0.67108154296875;169.211942572781;0.000362274169921875;-0.670501708984375;542;100 µA;
-0.670013427734375;169.425565572242;0.00036700439453125;-0.669830322265625;543;100 µA;
-0.6689453125;169.639188571702;0.00037237548828125;-0.669219970703125;544;100 µA;
-0.667877197265625;169.852811571163;0.000377471923828125;-0.667510986328125;545;100 µA;
-0.66680908203125;170.066434570624;0.00038092041015625;-0.665557861328125;546;100 µA;
-0.665740966796875;170.280057570084;0.000387054443359375;-0.664581298828125;547;100 µA;
-0.6646728515625;170.493680569545;0.00039056396484375;-0.6646728515625;548;100 µA;
-0.663604736328125;170.707303569005;0.000394561767578125;-0.6640625;549;100 µA;
-0.66253662109375;170.920926568466;0.000399993896484375;-0.662445068359375;550;100 µA;
-0.661468505859375;171.134549567927;0.000404571533203125;-0.66070556640625;551;100 µA;
-0.660400390625;171.348172567387;0.00040771484375;-0.660858154296875;552;1 mA;
-0.659332275390625;171.561795566848;0.000412750244140625;-0.6591796875;553;1 mA;
-0.65826416015625;171.775418566309;0.00041839599609375;-0.65771484375;554;1 mA;
-0.657196044921875;171.989041565769;0.000422210693359375;-0.656890869140625;555;1 mA;
-0.6561279296875;172.20266456523;0.00042681884765625;-0.65570068359375;556;1 mA;
-0.655059814453125;172.416287564691;0.000432708740234375;-0.654754638671875;557;1 mA;
-0.65399169921875;172.629910564151;0.00043707275390625;-0.65313720703125;558;1 mA;
-0.652923583984375;172.843533563612;0.000443389892578125;-0.652069091796875;559;1 mA;
-0.65185546875;173.057156563073;0.00044891357421875;-0.651763916015625;560;1 mA;
-0.650787353515625;173.270779562533;0.00045501708984375;-0.6497802734375;561;1 mA;
-0.64971923828125;173.484402561994;0.00046112060546875;-0.649749755859375;562;1 mA;
-0.648651123046875;173.698025561455;0.0004693603515625;-0.6484375;563;1 mA;
-0.6475830078125;173.911648560915;0.000474853515625;-0.647613525390625;564;1 mA;
-0.646514892578125;174.125271560376;0.0004827880859375;-0.646209716796875;565;1 mA;
-0.64544677734375;174.338894559837;0.00049163818359375;-0.644927978515625;566;1 mA;
-0.644378662109375;174.552517559297;0.000499267578125;-0.6441650390625;567;1 mA;
-0.643310546875;174.766140558758;0.00050750732421875;-0.643035888671875;568;1 mA;
-0.642242431640625;174.979763558219;0.0005181884765625;-0.64208984375;569;1 mA;
-0.64117431640625;175.193386557679;0.00052764892578125;-0.641021728515625;570;1 mA;
-0.640106201171875;175.40700955714;0.0005364990234375;-0.63983154296875;571;1 mA;
-0.6390380859375;175.620632556601;0.00054718017578125;-0.63946533203125;572;1 mA;
-0.637969970703125;175.834255556061;0.0005584716796875;-0.637115478515625;573;1 mA;
-0.63690185546875;176.047878555522;0.000567626953125;-0.63592529296875;574;1 mA;
-0.635833740234375;176.261501554982;0.000579833984375;-0.635345458984375;575;1 mA;
-0.634765625;176.475124554443;0.0005908203125;-0.634918212890625;576;1 mA;
-0.633697509765625;176.688747553904;0.00060302734375;-0.63311767578125;577;1 mA;
-0.63262939453125;176.902370553364;0.00061553955078125;-0.633026123046875;578;1 mA;
-0.631561279296875;177.115993552825;0.00062957763671875;-0.63067626953125;579;1 mA;
-0.6304931640625;177.329616552286;0.00064056396484375;-0.630096435546875;580;1 mA;
-0.629425048828125;177.543239551746;0.0006549072265625;-0.629974365234375;581;1 mA;
-0.62835693359375;177.756862551207;0.00066925048828125;-0.627838134765625;582;1 mA;
-0.627288818359375;177.970485550668;0.00068511962890625;-0.627532958984375;583;1 mA;
-0.626220703125;178.184108550128;0.00069580078125;-0.624969482421875;584;1 mA;
-0.625152587890625;178.397731549589;0.00071136474609375;-0.625396728515625;585;1 mA;
-0.62408447265625;178.61135454905;0.000726318359375;-0.623870849609375;586;1 mA;
-0.623016357421875;178.82497754851;0.0007421875;-0.622039794921875;587;1 mA;
-0.6219482421875;179.038600547971;0.00075897216796875;-0.6220703125;588;1 mA;
-0.620880126953125;179.252223547432;0.0007757568359375;-0.620452880859375;589;1 mA;
-0.61981201171875;179.465846546892;0.000791015625;-0.618743896484375;590;1 mA;
-0.618743896484375;179.679469546353;0.0008099365234375;-0.6199951171875;591;1 mA;
-0.61767578125;179.893092545814;0.00082733154296875;-0.617584228515625;592;1 mA;
-0.616607666015625;180.106715545274;0.0008447265625;-0.616729736328125;593;1 mA;
-0.61553955078125;180.320338544735;0.0008636474609375;-0.614959716796875;594;1 mA;
-0.614471435546875;180.533961544196;0.00088531494140625;-0.613372802734375;595;1 mA;
-0.6134033203125;180.747584543656;0.000902099609375;-0.613250732421875;596;1 mA;
-0.612335205078125;180.961207543117;0.0009228515625;-0.611541748046875;597;1 mA;
-0.61126708984375;181.174830542578;0.00094268798828125;-0.611602783203125;598;1 mA;
-0.610198974609375;181.388453542038;0.00096160888671875;-0.610198974609375;599;1 mA;
-0.609130859375;181.602076541499;0.00098297119140625;-0.609649658203125;600;1 mA;
-0.608062744140625;181.815699540959;0.001005859375;-0.607452392578125;601;1 mA;
-0.60699462890625;182.02932254042;0.001026611328125;-0.607574462890625;602;1 mA;
-0.605926513671875;182.242945539881;0.00104827880859375;-0.60589599609375;603;1 mA;
-0.6048583984375;182.456568539341;0.00107452392578125;-0.604522705078125;604;1 mA;
-0.603790283203125;182.670191538802;0.0010980224609375;-0.603546142578125;605;1 mA;
-0.60272216796875;182.883814538263;0.00112274169921875;-0.6024169921875;606;1 mA;
-0.601654052734375;183.097437537723;0.00114898681640625;-0.601470947265625;607;1 mA;
-0.6005859375;183.311060537184;0.0011712646484375;-0.600372314453125;608;1 mA;
-0.599517822265625;183.524683536645;0.0011993408203125;-0.598480224609375;609;1 mA;
-0.59844970703125;183.738306536105;0.0012274169921875;-0.59747314453125;610;1 mA;
-0.597381591796875;183.951929535566;0.00125518798828125;-0.597015380859375;611;1 mA;
-0.5963134765625;184.165552535027;0.00128204345703125;-0.5953369140625;612;1 mA;
-0.595245361328125;184.379175534487;0.00131500244140625;-0.594879150390625;613;1 mA;
-0.59417724609375;184.592798533948;0.00134490966796875;-0.594207763671875;614;1 mA;
-0.593109130859375;184.806421533409;0.001375732421875;-0.592437744140625;615;1 mA;
-0.592041015625;185.020044532869;0.001407470703125;-0.591705322265625;616;1 mA;
-0.590972900390625;185.23366753233;0.0014410400390625;-0.590057373046875;617;1 mA;
-0.58990478515625;185.447290531791;0.00147613525390625;-0.58892822265625;618;1 mA;
-0.588836669921875;185.660913531251;0.00151275634765625;-0.588409423828125;619;1 mA;
-0.5877685546875;185.874536530712;0.00154876708984375;-0.58746337890625;620;1 mA;
-0.586700439453125;186.088159530173;0.00158660888671875;-0.5877685546875;621;1 mA;
-0.58563232421875;186.301782529633;0.00162506103515625;-0.585418701171875;622;1 mA;
-0.584564208984375;186.515405529094;0.0016680908203125;-0.58544921875;623;1 mA;
-0.58349609375;186.729028528555;0.00170684814453125;-0.58349609375;624;1 mA;
-0.582427978515625;186.942651528015;0.00175384521484375;-0.581756591796875;625;1 mA;
-0.58135986328125;187.156274527476;0.00179840087890625;-0.581390380859375;626;1 mA;
-0.580291748046875;187.369897526936;0.0018450927734375;-0.579193115234375;627;1 mA;
-0.5792236328125;187.583520526397;0.0018927001953125;-0.578155517578125;628;1 mA;
-0.578155517578125;187.797143525858;0.001944580078125;-0.576934814453125;629;1 mA;
-0.57708740234375;188.010766525318;0.00199310302734375;-0.576995849609375;630;1 mA;
-0.576019287109375;188.224389524779;0.00204681396484375;-0.575439453125;631;1 mA;
-0.574951171875;188.43801252424;0.0021014404296875;-0.5745849609375;632;1 mA;
-0.573883056640625;188.6516355237;0.002156982421875;-0.5738525390625;633;1 mA;
-0.57281494140625;188.865258523161;0.00221435546875;-0.57244873046875;634;1 mA;
-0.571746826171875;189.078881522622;0.002274169921875;-0.571197509765625;635;1 mA;
-0.5706787109375;189.292504522082;0.0023309326171875;-0.570281982421875;636;1 mA;
-0.569610595703125;189.506127521543;0.002393798828125;-0.5693359375;637;1 mA;
-0.56854248046875;189.719750521004;0.00245635986328125;-0.568695068359375;638;1 mA;
-0.567474365234375;189.933373520464;0.00251708984375;-0.566986083984375;639;1 mA;
-0.56640625;190.146996519925;0.00258087158203125;-0.565948486328125;640;1 mA;
-0.565338134765625;190.360619519386;0.0026531982421875;-0.5643310546875;641;1 mA;
-0.56427001953125;190.574242518846;0.0027178955078125;-0.563812255859375;642;1 mA;
-0.563201904296875;190.787865518307;0.00277801513671875;-0.563568115234375;643;1 mA;
-0.5621337890625;191.001488517768;0.0028436279296875;-0.562164306640625;644;1 mA;
-0.561065673828125;191.215111517228;0.00291351318359375;-0.561248779296875;645;1 mA;
-0.55999755859375;191.428734516689;0.00298095703125;-0.559356689453125;646;1 mA;
-0.558929443359375;191.64235751615;0.00304840087890625;-0.55877685546875;647;1 mA;
-0.557861328125;191.85598051561;0.00311065673828125;-0.557830810546875;648;1 mA;
-0.556793212890625;192.069603515071;0.00317779541015625;-0.557373046875;649;1 mA;
