Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Index;Current range;Overload
-1.9390869140625;1837.94168135964;-0.1;-1.93939208984375;57;10 mA;Current overload
-1.93801879882813;1838.1553043591;-0.1;-1.93878173828125;58;10 mA;Current overload
-1.93695068359375;1838.36892735856;-0.1;-1.93756103515625;59;10 mA;Current overload
-1.93588256835938;1838.58255035803;-0.1;-1.93756103515625;60;10 mA;Current overload
-1.934814453125;1838.79617335749;-0.1;-1.93603515625;61;10 mA;Current overload
-1.93374633789063;1839.00979635695;-0.1;-1.93511962890625;62;10 mA;Current overload
-1.93267822265625;1839.22341935641;-0.1;-1.9329833984375;63;10 mA;Current overload
-1.93161010742188;1839.43704235587;-0.1;-1.93206787109375;64;10 mA;Current overload
-1.9305419921875;1839.65066535533;-0.1;-1.93084716796875;65;10 mA;Current overload
-1.92947387695313;1839.86428835479;-0.1;-1.92962646484375;66;10 mA;Current overload
-1.92840576171875;1840.07791135425;-0.1;-1.9293212890625;67;10 mA;Current overload
-1.92733764648438;1840.29153435371;-0.1;-1.92779541015625;68;10 mA;Current overload
-1.92626953125;1840.50515735317;-0.1;-1.92718505859375;69;10 mA;Current overload
-1.92520141601563;1840.71878035263;-0.1;-1.92718505859375;70;10 mA;Current overload
-1.92413330078125;1840.93240335209;-0.1;-1.92474365234375;71;10 mA;Current overload
-1.92306518554688;1841.14602635155;-0.1;-1.92352294921875;72;10 mA;Current overload
-1.9219970703125;1841.35964935101;-0.1;-1.92230224609375;73;10 mA;Current overload
-1.92092895507813;1841.57327235047;-0.1;-1.92230224609375;74;10 mA;Current overload
-1.91986083984375;1841.78689534994;-0.1;-1.92047119140625;75;10 mA;Current overload
-1.91879272460938;1842.0005183494;-0.1;-1.91925048828125;76;10 mA;Current overload
-1.917724609375;1842.21414134886;-0.1;-1.91802978515625;77;10 mA;Current overload
-1.91665649414063;1842.42776434832;-0.1;-1.9158935546875;78;10 mA;Current overload
-1.91558837890625;1842.64138734778;-0.1;-1.91558837890625;79;10 mA;Current overload
-1.91452026367188;1842.85501034724;-0.1;-1.91497802734375;80;10 mA;Current overload
-1.9134521484375;1843.0686333467;-0.1;-1.91497802734375;81;10 mA;Current overload
-1.91238403320313;1843.28225634616;-0.1;-1.91253662109375;82;10 mA;Current overload
-1.91131591796875;1843.49587934562;-0.1;-1.91192626953125;83;10 mA;Current overload
-1.91024780273438;1843.70950234508;-0.1;-1.91131591796875;84;10 mA;Current overload
-1.9091796875;1843.92312534454;-0.1;-1.90948486328125;85;10 mA;Current overload
-1.90811157226563;1844.136748344;-0.1;-1.90948486328125;86;10 mA;Current overload
-1.90704345703125;1844.35037134346;-0.099969482421875;-1.90765380859375;87;10 mA;Current overload
-1.90597534179688;1844.56399434292;-0.099798583984375;-1.9061279296875;88;10 mA;Current overload
-1.9049072265625;1844.77761734238;-0.0995941162109375;-1.9061279296875;89;10 mA;Current overload
-1.90383911132813;1844.99124034184;-0.099420166015625;-1.904296875;90;10 mA;Current overload
-1.90277099609375;1845.20486334131;-0.09920654296875;-1.90399169921875;91;10 mA;Current overload
-1.90170288085938;1845.41848634077;-0.0990234375;-1.9024658203125;92;10 mA;Current overload
-1.900634765625;1845.63210934023;-0.0987548828125;-1.9012451171875;93;10 mA;Current overload
-1.89956665039063;1845.84573233969;-0.09853515625;-1.90032958984375;94;10 mA;Current overload
-1.89849853515625;1846.05935533915;-0.0983001708984375;-1.8988037109375;95;10 mA;Current overload
-1.89743041992188;1846.27297833861;-0.0980224609375;-1.89788818359375;96;10 mA;Current overload
-1.8963623046875;1846.48660133807;-0.0978271484375;-1.8963623046875;97;10 mA;Current overload
-1.89529418945313;1846.70022433753;-0.0975860595703125;-1.89605712890625;98;10 mA;Current overload
-1.89422607421875;1846.91384733699;-0.0973175048828125;-1.895751953125;99;10 mA;Current overload
-1.89315795898438;1847.12747033645;-0.09708251953125;-1.89422607421875;100;10 mA;Current overload
-1.89208984375;1847.34109333591;-0.0968902587890625;-1.89178466796875;101;10 mA;Current overload
-1.89102172851563;1847.55471633537;-0.0966094970703125;-1.89178466796875;102;10 mA;Current overload
-1.88995361328125;1847.76833933483;-0.0963897705078125;-1.8902587890625;103;10 mA;Current overload
-1.88888549804688;1847.98196233429;-0.09619140625;-1.8896484375;104;10 mA;Current overload
-1.8878173828125;1848.19558533375;-0.095977783203125;-1.88934326171875;105;10 mA;Current overload
-1.88674926757813;1848.40920833322;-0.09573974609375;-1.88690185546875;106;10 mA;Current overload
-1.88568115234375;1848.62283133268;-0.0955535888671875;-1.88690185546875;107;10 mA;Current overload
-1.88461303710938;1848.83645433214;-0.0952880859375;-1.88446044921875;108;10 mA;Current overload
-1.883544921875;1849.0500773316;-0.0950836181640625;-1.88385009765625;109;10 mA;Current overload
-1.88247680664063;1849.26370033106;-0.0948211669921875;-1.88262939453125;110;10 mA;Current overload
-1.88140869140625;1849.47732333052;-0.0946075439453125;-1.88201904296875;111;10 mA;Current overload
-1.88034057617188;1849.69094632998;-0.094366455078125;-1.881103515625;112;10 mA;Current overload
-1.8792724609375;1849.90456932944;-0.09420166015625;-1.87957763671875;113;10 mA;Current overload
-1.87820434570313;1850.1181923289;-0.0939697265625;-1.87835693359375;114;10 mA;Current overload
-1.87713623046875;1850.33181532836;-0.0937164306640625;-1.87835693359375;115;10 mA;Current overload
-1.87606811523438;1850.54543832782;-0.0935699462890625;-1.87713623046875;116;10 mA;Current overload
-1.875;1850.75906132728;-0.093359375;-1.87652587890625;117;10 mA;Current overload
-1.87393188476563;1850.97268432674;-0.0931427001953125;-1.87408447265625;118;10 mA;Current overload
-1.87286376953125;1851.1863073262;-0.092926025390625;-1.8731689453125;119;10 mA;Current overload
-1.87179565429688;1851.39993032566;-0.0926910400390625;-1.87347412109375;120;10 mA;Current overload
-1.8707275390625;1851.61355332513;-0.0924713134765625;-1.8719482421875;121;10 mA;Current overload
-1.86965942382813;1851.82717632459;-0.0922210693359375;-1.8701171875;122;10 mA;Current overload
-1.86859130859375;1852.04079932405;-0.09200439453125;-1.8701171875;123;10 mA;Current overload
-1.86752319335938;1852.25442232351;-0.0917816162109375;-1.86737060546875;124;10 mA;Current overload
-1.866455078125;1852.46804532297;-0.091546630859375;-1.86767578125;125;10 mA;Current overload
-1.86538696289063;1852.68166832243;-0.0913787841796875;-1.86553955078125;126;10 mA;Current overload
-1.86431884765625;1852.89529132189;-0.0911346435546875;-1.8646240234375;127;10 mA;Current overload
-1.86325073242188;1853.10891432135;-0.0909027099609375;-1.8634033203125;128;10 mA;Current overload
-1.8621826171875;1853.32253732081;-0.0907135009765625;-1.86309814453125;129;10 mA;Current overload
-1.86111450195313;1853.53616032027;-0.09044189453125;-1.86126708984375;130;10 mA;Current overload
-1.86004638671875;1853.74978331973;-0.0902069091796875;-1.86065673828125;131;10 mA;Current overload
-1.85897827148438;1853.96340631919;-0.09027099609375;-1.8603515625;132;10 mA;Current overload
-1.85791015625;1854.17702931865;-0.090057373046875;-1.8585205078125;133;10 mA;Current overload
-1.85684204101563;1854.39065231811;-0.0897979736328125;-1.85760498046875;134;10 mA;Current overload
-1.85577392578125;1854.60427531757;-0.089599609375;-1.85546875;135;10 mA;Current overload
-1.85470581054688;1854.81789831704;-0.0893646240234375;-1.85516357421875;136;10 mA;Current overload
-1.8536376953125;1855.0315213165;-0.0891265869140625;-1.85394287109375;137;10 mA;Current overload
-1.85256958007813;1855.24514431596;-0.0889190673828125;-1.85302734375;138;10 mA;Current overload
-1.85150146484375;1855.45876731542;-0.0886749267578125;-1.85150146484375;139;10 mA;Current overload
-1.85043334960938;1855.67239031488;-0.0884552001953125;-1.85028076171875;140;10 mA;Current overload
-1.849365234375;1855.88601331434;-0.0882415771484375;-1.85089111328125;141;10 mA;Current overload
-1.84829711914063;1856.0996363138;-0.0879913330078125;-1.84906005859375;142;10 mA;Current overload
-1.84722900390625;1856.31325931326;-0.08775634765625;-1.8475341796875;143;10 mA;Current overload
-1.84616088867188;1856.52688231272;-0.0875457763671875;-1.84539794921875;144;10 mA;Current overload
-1.8450927734375;1856.74050531218;-0.0873138427734375;-1.8463134765625;145;10 mA;Current overload
-1.84402465820313;1856.95412831164;-0.087054443359375;-1.84478759765625;146;10 mA;Current overload
-1.84295654296875;1857.1677513111;-0.086810302734375;-1.84356689453125;147;10 mA;Current overload
-1.84188842773438;1857.38137431056;-0.0866607666015625;-1.84356689453125;148;10 mA;Current overload
-1.8408203125;1857.59499731002;-0.08646240234375;-1.8414306640625;149;10 mA;Current overload
-1.83975219726563;1857.80862030948;-0.0861785888671875;-1.83990478515625;150;10 mA;Current overload
-1.83868408203125;1858.02224330894;-0.0859039306640625;-1.83746337890625;151;10 mA;Current overload
-1.83761596679688;1858.23586630841;-0.085699462890625;-1.83746337890625;152;10 mA;Current overload
-1.8365478515625;1858.44948930787;-0.085455322265625;-1.837158203125;153;10 mA;Current overload
-1.83547973632813;1858.66311230733;-0.08521728515625;-1.8365478515625;154;10 mA;Current overload
-1.83441162109375;1858.87673530679;-0.085003662109375;-1.8353271484375;155;10 mA;Current overload
-1.83334350585938;1859.09035830625;-0.084735107421875;-1.83380126953125;156;10 mA;Current overload
-1.832275390625;1859.30398130571;-0.0845489501953125;-1.83380126953125;157;10 mA;Current overload
-1.83120727539063;1859.51760430517;-0.08436279296875;-1.8310546875;158;10 mA;Current overload
-1.83013916015625;1859.73122730463;-0.08411865234375;-1.83074951171875;159;10 mA;Current overload
-1.82907104492188;1859.94485030409;-0.08389892578125;-1.82952880859375;160;10 mA;Current overload
-1.8280029296875;1860.15847330355;-0.0837188720703125;-1.8280029296875;161;10 mA;Current overload
-1.82693481445313;1860.37209630301;-0.0834930419921875;-1.82769775390625;162;10 mA;Current overload
-1.82586669921875;1860.58571930247;-0.0832611083984375;-1.82708740234375;163;10 mA;Current overload
-1.82479858398438;1860.79934230193;-0.08304443359375;-1.82403564453125;164;10 mA;Current overload
-1.82373046875;1861.01296530139;-0.082855224609375;-1.82464599609375;165;10 mA;Current overload
-1.82266235351563;1861.22658830085;-0.082586669921875;-1.82281494140625;166;10 mA;Current overload
-1.82159423828125;1861.44021130032;-0.08238525390625;-1.82220458984375;167;10 mA;Current overload
-1.82052612304688;1861.65383429978;-0.0821258544921875;-1.82098388671875;168;10 mA;Current overload
-1.8194580078125;1861.86745729924;-0.08204345703125;-1.81976318359375;169;10 mA;Current overload
-1.81838989257813;1862.0810802987;-0.0818206787109375;-1.81976318359375;170;10 mA;Current overload
-1.81732177734375;1862.29470329816;-0.081597900390625;-1.81793212890625;171;10 mA;Current overload
-1.81625366210938;1862.50832629762;-0.08134765625;-1.8170166015625;172;10 mA;Current overload
-1.815185546875;1862.72194929708;-0.081146240234375;-1.81549072265625;173;10 mA;Current overload
-1.81411743164063;1862.93557229654;-0.0809356689453125;-1.81427001953125;174;10 mA;Current overload
-1.81304931640625;1863.149195296;-0.0807464599609375;-1.81365966796875;175;10 mA;Current overload
-1.81198120117188;1863.36281829546;-0.080499267578125;-1.81243896484375;176;10 mA;Current overload
-1.8109130859375;1863.57644129492;-0.080352783203125;-1.81060791015625;177;10 mA;Current overload
-1.80984497070313;1863.79006429438;-0.080078125;-1.8096923828125;178;10 mA;Current overload
-1.80877685546875;1864.00368729384;-0.0798736572265625;-1.80938720703125;179;10 mA;Current overload
-1.80770874023438;1864.2173102933;-0.079638671875;-1.80877685546875;180;10 mA;Current overload
-1.806640625;1864.43093329276;-0.0794464111328125;-1.80755615234375;181;10 mA;Current overload
-1.80557250976563;1864.64455629222;-0.079193115234375;-1.80572509765625;182;10 mA;Current overload
-1.80450439453125;1864.85817929169;-0.078997802734375;-1.80511474609375;183;10 mA;Current overload
-1.80343627929688;1865.07180229115;-0.0788055419921875;-1.80511474609375;184;10 mA;Current overload
-1.8023681640625;1865.28542529061;-0.0785980224609375;-1.80267333984375;185;10 mA;Current overload
-1.80130004882813;1865.49904829007;-0.0783599853515625;-1.80145263671875;186;10 mA;Current overload
-1.80023193359375;1865.71267128953;-0.0781585693359375;-1.80023193359375;187;10 mA;Current overload
-1.79916381835938;1865.92629428899;-0.0779296875;-1.7987060546875;188;10 mA;Current overload
-1.798095703125;1866.13991728845;-0.0777862548828125;-1.79901123046875;189;10 mA;Current overload
-1.79702758789063;1866.35354028791;-0.0775482177734375;-1.79656982421875;190;10 mA;Current overload
-1.79595947265625;1866.56716328737;-0.0773223876953125;-1.79718017578125;191;10 mA;Current overload
-1.79489135742188;1866.78078628683;-0.0771148681640625;-1.79534912109375;192;10 mA;Current overload
-1.7938232421875;1866.99440928629;-0.0768829345703125;-1.79412841796875;193;10 mA;Current overload
-1.79275512695313;1867.20803228575;-0.0766387939453125;-1.7926025390625;194;10 mA;Current overload
-1.79168701171875;1867.42165528521;-0.0764892578125;-1.7926025390625;195;10 mA;Current overload
-1.79061889648438;1867.63527828467;-0.076300048828125;-1.79107666015625;196;10 mA;Current overload
-1.78955078125;1867.84890128413;-0.0761016845703125;-1.79046630859375;197;10 mA;Current overload
-1.78848266601563;1868.0625242836;-0.0758575439453125;-1.78924560546875;198;10 mA;Current overload
-1.78741455078125;1868.27614728306;-0.0757110595703125;-1.78741455078125;199;10 mA;Current overload
-1.78634643554688;1868.48977028252;-0.0754608154296875;-1.787109375;200;10 mA;Current overload
-1.7852783203125;1868.70339328198;-0.0752716064453125;-1.7852783203125;201;10 mA;Current overload
-1.78421020507813;1868.91701628144;-0.0750701904296875;-1.78436279296875;202;10 mA;Current overload
-1.78314208984375;1869.1306392809;-0.0748138427734375;-1.78314208984375;203;10 mA;Current overload
-1.78207397460938;1869.34426228036;-0.074676513671875;-1.7822265625;204;10 mA;Current overload
-1.781005859375;1869.55788527982;-0.074468994140625;-1.78131103515625;205;10 mA;Current overload
-1.77993774414063;1869.77150827928;-0.0742431640625;-1.7803955078125;206;10 mA;Current overload
-1.77886962890625;1869.98513127874;-0.074041748046875;-1.77886962890625;207;10 mA;Current overload
-1.77780151367188;1870.1987542782;-0.0738037109375;-1.78009033203125;208;10 mA;Current overload
-1.7767333984375;1870.41237727766;-0.0736175537109375;-1.7767333984375;209;10 mA;Current overload
-1.77566528320313;1870.62600027712;-0.0733489990234375;-1.77581787109375;210;10 mA;Current overload
-1.77459716796875;1870.83962327658;-0.073101806640625;-1.776123046875;211;10 mA;Current overload
-1.77352905273438;1871.05324627604;-0.0728973388671875;-1.7755126953125;212;10 mA;Current overload
-1.7724609375;1871.26686927551;-0.0727081298828125;-1.77276611328125;213;10 mA;Current overload
-1.77139282226563;1871.48049227497;-0.072503662109375;-1.7724609375;214;10 mA;Current overload
-1.77032470703125;1871.69411527443;-0.0723388671875;-1.7694091796875;215;10 mA;Current overload
-1.76925659179688;1871.90773827389;-0.072076416015625;-1.76849365234375;216;10 mA;Current overload
-1.7681884765625;1872.12136127335;-0.0718780517578125;-1.76910400390625;217;10 mA;Current overload
-1.76712036132813;1872.33498427281;-0.071673583984375;-1.76788330078125;218;10 mA;Current overload
-1.76605224609375;1872.54860727227;-0.0714691162109375;-1.76544189453125;219;10 mA;Current overload
-1.76498413085938;1872.76223027173;-0.0712158203125;-1.76605224609375;220;10 mA;Current overload
-1.763916015625;1872.97585327119;-0.071044921875;-1.76422119140625;221;10 mA;Current overload
-1.76284790039063;1873.18947627065;-0.0708343505859375;-1.76422119140625;222;10 mA;Current overload
-1.76177978515625;1873.40309927011;-0.0706085205078125;-1.76239013671875;223;10 mA;Current overload
-1.76071166992188;1873.61672226957;-0.07041015625;-1.76177978515625;224;10 mA;Current overload
-1.7596435546875;1873.83034526903;-0.070196533203125;-1.75933837890625;225;10 mA;Current overload
-1.75857543945313;1874.04396826849;-0.0699951171875;-1.75933837890625;226;10 mA;Current overload
-1.75750732421875;1874.25759126795;-0.069775390625;-1.75811767578125;227;10 mA;Current overload
-1.75643920898438;1874.47121426742;-0.069537353515625;-1.75689697265625;228;10 mA;Current overload
-1.75537109375;1874.68483726688;-0.069366455078125;-1.75628662109375;229;10 mA;Current overload
-1.75430297851563;1874.89846026634;-0.069110107421875;-1.75506591796875;230;10 mA;Current overload
-1.75323486328125;1875.1120832658;-0.068939208984375;-1.75384521484375;231;10 mA;Current overload
-1.75216674804688;1875.32570626526;-0.0687225341796875;-1.75201416015625;232;10 mA;Current overload
-1.7510986328125;1875.53932926472;-0.068505859375;-1.75140380859375;233;10 mA;Current overload
-1.75003051757813;1875.75295226418;-0.068280029296875;-1.75079345703125;234;10 mA;Current overload
-1.74896240234375;1875.96657526364;-0.068048095703125;-1.7498779296875;235;10 mA;Current overload
-1.74789428710938;1876.1801982631;-0.0678375244140625;-1.74896240234375;236;10 mA;Current overload
-1.746826171875;1876.39382126256;-0.0676544189453125;-1.74774169921875;237;10 mA;Current overload
-1.74575805664063;1876.60744426202;-0.0674041748046875;-1.74560546875;238;10 mA;Current overload
-1.74468994140625;1876.82106726148;-0.0672027587890625;-1.74560546875;239;10 mA;Current overload
-1.74362182617188;1877.03469026094;-0.0669464111328125;-1.74285888671875;240;10 mA;Current overload
-1.7425537109375;1877.2483132604;-0.0667510986328125;-1.7431640625;241;10 mA;Current overload
-1.74148559570313;1877.46193625986;-0.0665496826171875;-1.74163818359375;242;10 mA;Current overload
-1.74041748046875;1877.67555925932;-0.06639404296875;-1.74041748046875;243;10 mA;Current overload
-1.73934936523438;1877.88918225879;-0.06614990234375;-1.73919677734375;244;10 mA;Current overload
-1.73828125;1878.10280525825;-0.065985107421875;-1.73919677734375;245;10 mA;Current overload
-1.73721313476563;1878.31642825771;-0.0657470703125;-1.73797607421875;246;10 mA;Current overload
-1.73614501953125;1878.53005125717;-0.0655670166015625;-1.7364501953125;247;10 mA;Current overload
-1.73507690429688;1878.74367425663;-0.065362548828125;-1.73583984375;248;10 mA;Current overload
-1.7340087890625;1878.95729725609;-0.0651641845703125;-1.73492431640625;249;10 mA;Current overload
-1.73294067382813;1879.17092025555;-0.06495361328125;-1.7340087890625;250;10 mA;Current overload
-1.73187255859375;1879.38454325501;-0.064801025390625;-1.732177734375;251;10 mA;Current overload
-1.73080444335938;1879.59816625447;-0.0645965576171875;-1.732177734375;252;10 mA;Current overload
-1.729736328125;1879.81178925393;-0.0644134521484375;-1.7303466796875;253;10 mA;Current overload
-1.72866821289063;1880.02541225339;-0.0641876220703125;-1.72882080078125;254;10 mA;Current overload
-1.72760009765625;1880.23903525285;-0.0639892578125;-1.727294921875;255;10 mA;Current overload
-1.72653198242188;1880.45265825231;-0.0637664794921875;-1.72576904296875;256;10 mA;Current overload
-1.7254638671875;1880.66628125177;-0.0635406494140625;-1.72576904296875;257;10 mA;Current overload
-1.72439575195313;1880.87990425123;-0.063433837890625;-1.7242431640625;258;10 mA;Current overload
-1.72332763671875;1881.0935272507;-0.0632415771484375;-1.72332763671875;259;10 mA;Current overload
-1.72225952148438;1881.30715025016;-0.0629852294921875;-1.72271728515625;260;10 mA;Current overload
-1.72119140625;1881.52077324962;-0.062823486328125;-1.72119140625;261;10 mA;Current overload
-1.72012329101563;1881.73439624908;-0.0625335693359375;-1.7205810546875;262;10 mA;Current overload
-1.71905517578125;1881.94801924854;-0.062359619140625;-1.71966552734375;263;10 mA;Current overload
-1.71798706054688;1882.161642248;-0.062127685546875;-1.71844482421875;264;10 mA;Current overload
-1.7169189453125;1882.37526524746;-0.0619140625;-1.71722412109375;265;10 mA;Current overload
-1.71585083007813;1882.58888824692;-0.0616912841796875;-1.71600341796875;266;10 mA;Current overload
-1.71478271484375;1882.80251124638;-0.0614837646484375;-1.71600341796875;267;10 mA;Current overload
-1.71371459960938;1883.01613424584;-0.0612823486328125;-1.71356201171875;268;10 mA;Current overload
-1.712646484375;1883.2297572453;-0.0610595703125;-1.71356201171875;269;10 mA;Current overload
-1.71157836914063;1883.44338024476;-0.06083984375;-1.71173095703125;270;10 mA;Current overload
-1.71051025390625;1883.65700324422;-0.0607635498046875;-1.70989990234375;271;10 mA;Current overload
-1.70944213867188;1883.87062624368;-0.0605987548828125;-1.70989990234375;272;10 mA;Current overload
-1.7083740234375;1884.08424924314;-0.06038818359375;-1.70867919921875;273;10 mA;Current overload
-1.70730590820313;1884.29787224261;-0.0601776123046875;-1.70745849609375;274;10 mA;Current overload
-1.70623779296875;1884.51149524207;-0.059954833984375;-1.70745849609375;275;10 mA;Current overload
-1.70516967773438;1884.72511824153;-0.0597686767578125;-1.705322265625;276;10 mA;Current overload
-1.7041015625;1884.93874124099;-0.0595550537109375;-1.70440673828125;277;10 mA;Current overload
-1.70303344726563;1885.15236424045;-0.0593414306640625;-1.70379638671875;278;10 mA;Current overload
-1.70196533203125;1885.36598723991;-0.0591400146484375;-1.7034912109375;279;10 mA;Current overload
-1.70089721679688;1885.57961023937;-0.0589508056640625;-1.70135498046875;280;10 mA;Current overload
-1.6998291015625;1885.79323323883;-0.0587738037109375;-1.70196533203125;281;10 mA;Current overload
-1.69876098632813;1886.00685623829;-0.0585418701171875;-1.69921875;282;10 mA;Current overload
-1.69769287109375;1886.22047923775;-0.058355712890625;-1.69891357421875;283;10 mA;Current overload
-1.69662475585938;1886.43410223721;-0.0581390380859375;-1.69769287109375;284;10 mA;Current overload
-1.695556640625;1886.64772523667;-0.05794677734375;-1.69647216796875;285;10 mA;Current overload
-1.69448852539063;1886.86134823613;-0.0577301025390625;-1.69525146484375;286;10 mA;Current overload
-1.69342041015625;1887.07497123559;-0.05750732421875;-1.69464111328125;287;10 mA;Current overload
-1.69235229492188;1887.28859423505;-0.0572998046875;-1.69281005859375;288;10 mA;Current overload
-1.6912841796875;1887.50221723452;-0.0571136474609375;-1.6912841796875;289;10 mA;Current overload
-1.69021606445313;1887.71584023398;-0.0568939208984375;-1.69036865234375;290;10 mA;Current overload
-1.68914794921875;1887.92946323344;-0.05670166015625;-1.689453125;291;10 mA;Current overload
-1.68807983398438;1888.1430862329;-0.056494140625;-1.68792724609375;292;10 mA;Current overload
-1.68701171875;1888.35670923236;-0.056292724609375;-1.68853759765625;293;10 mA;Current overload
-1.68594360351563;1888.57033223182;-0.056085205078125;-1.6864013671875;294;10 mA;Current overload
-1.68487548828125;1888.78395523128;-0.055877685546875;-1.68487548828125;295;10 mA;Current overload
-1.68380737304688;1888.99757823074;-0.05565185546875;-1.6845703125;296;10 mA;Current overload
-1.6827392578125;1889.2112012302;-0.05548095703125;-1.6839599609375;297;10 mA;Current overload
-1.68167114257813;1889.42482422966;-0.0552398681640625;-1.68182373046875;298;10 mA;Current overload
-1.68060302734375;1889.63844722912;-0.05504150390625;-1.68182373046875;299;10 mA;Current overload
-1.67953491210938;1889.85207022858;-0.054840087890625;-1.67999267578125;300;10 mA;Current overload
-1.678466796875;1890.06569322804;-0.054644775390625;-1.67877197265625;301;10 mA;Current overload
-1.67739868164063;1890.2793162275;-0.0544158935546875;-1.67755126953125;302;10 mA;Current overload
-1.67633056640625;1890.49293922696;-0.054229736328125;-1.67816162109375;303;10 mA;Current overload
